block_start1.jpg,236.76913,120.167046,-516.432,242.38947,111.723175,-503.53827,246.13397,111.41785,-503.57425,249.9714,111.02028,-503.4831,232.42111,112.688385,-497.37018,228.99864,112.93405,-497.1892,225.57591,113.26102,-497.08856,258.1628,116.12558,-388.4807,224.24533,118.73844,-353.46277,245.85234,128.77316,-471.26407,232.34769,129.831,-460.9973,290.4433,165.18216,-274.7025,207.54733,169.56955,-226.63977,321.26746,227.98694,-231.82439,195.90872,235.26726,-166.64288,348.03513,284.14365,-294.3965,176.56415,291.1603,-254.14523,359.08112,297.38428,-316.43967,168.37134,307.1657,-277.54584,356.55276,300.1717,-357.30453,169.09514,307.6505,-325.18936,349.63766,297.4027,-311.78534,175.49539,303.0146,-276.49518,277.46103,278.3056,-20.84028,231.26895,280.10474,21.121996,271.4696,371.98145,-68.64543,223.51807,373.62564,54.829224,274.82642,454.4368,111.33387,210.25926,449.91885,292.02884,274.95908,463.8301,119.52211,213.17354,459.8207,305.73303,274.05658,490.94724,-34.22529,198.42719,485.7805,164.51305
block_start10.jpg,253.72751,125.01846,-373.8919,261.24484,118.07732,-365.84982,264.96164,118.69358,-365.8077,268.79108,119.23908,-365.66663,251.08357,116.62863,-364.2187,247.57593,116.02825,-364.18237,244.08823,115.47113,-364.17822,275.23895,125.05171,-281.89694,240.85768,119.39249,-269.49115,260.19516,135.08908,-340.0694,247.01506,132.87589,-336.35568,293.92026,174.27914,-193.88527,213.73941,162.21512,-182.6648,305.285,239.67255,-152.65408,188.54152,221.77167,-136.66643,318.57526,298.2715,-201.76106,162.82657,277.70227,-187.02785,326.46008,314.08594,-215.0482,150.5189,292.2218,-193.08835,322.2627,314.398,-248.60416,154.85043,294.86932,-235.1366,315.9782,309.95062,-215.0907,163.76575,291.75208,-203.67711,262.14816,273.66165,-8.581989,216.18723,267.14627,8.62654,241.7502,364.2838,-21.250002,195.38307,358.7225,-13.278366,232.81055,452.40128,45.053837,168.90894,444.99017,53.52764,231.00528,462.78946,44.96866,169.75897,457.5075,53.913567,222.63945,484.13498,-59.652065,150.10844,473.83282,-47.09503
block_start100.jpg,211.63297,146.96619,-306.0724,214.47856,140.25648,-299.4781,217.0523,139.69373,-299.44504,219.68912,139.05505,-299.36194,207.24188,141.98038,-299.00333,204.73392,142.49759,-298.94653,202.24673,143.04216,-298.88638,225.0094,141.75183,-226.4508,200.73978,146.99078,-219.17117,218.38583,152.40723,-276.1504,209.0945,154.36588,-274.1241,251.94617,173.38402,-141.9563,192.31418,185.01529,-136.35808,272.15097,217.35115,-91.00072,191.1357,232.88368,-75.11475,287.55673,253.36786,-146.54335,187.78107,275.546,-118.30828,294.44434,263.44888,-164.44615,183.62764,287.25702,-120.65279,289.78665,263.92444,-190.36044,185.24619,289.59723,-158.88841,285.41153,260.92154,-157.23883,190.93915,285.2974,-132.90239,259.22128,255.8299,-0.7246405,224.20004,262.72424,0.71828306,272.52338,332.25797,-23.574713,232.26425,342.8106,-23.904457,289.53162,404.11432,39.863068,236.11601,418.6417,39.209545,289.5188,412.1518,39.947617,239.88,428.30502,39.91455,292.67258,430.54877,-58.270756,229.13503,444.80255,-52.09003
block_start101.jpg,211.94366,146.98495,-296.34738,214.70387,140.1553,-289.77606,217.29152,139.55322,-289.74707,219.94293,138.875,-289.66376,207.42091,141.97342,-289.50464,204.8857,142.52342,-289.4514,202.3709,143.1004,-289.39673,225.24797,141.48564,-217.96484,200.84158,147.03757,-211.77957,218.7793,152.39752,-266.98984,209.44257,154.48746,-265.26282,252.43626,173.83722,-136.27263,192.25116,184.85374,-132.67374,272.4701,218.25253,-88.285545,190.42769,232.08209,-73.33034,287.8107,253.79791,-144.47029,187.63579,274.9233,-117.446175,294.5897,263.65344,-162.09172,183.7699,286.84088,-120.606224,290.31396,264.05643,-187.4241,185.56087,288.9986,-158.16454,285.98825,261.1656,-154.92267,191.10832,284.63873,-131.80315,259.85,256.761,0.817732,224.38039,263.6665,-0.81669664,273.9484,333.3676,-22.93635,232.67226,344.3356,-25.037226,291.82892,404.88672,39.84235,235.20117,420.40375,37.120995,291.88394,412.8799,39.938026,238.4148,430.08084,37.73745,294.73993,431.45837,-57.473915,230.10782,446.31534,-54.321827
block_start102.jpg,212.47205,146.68341,-222.57225,215.25879,140.12064,-216.61766,217.90701,139.56628,-216.60287,220.62556,138.93547,-216.52742,207.96497,141.80777,-216.19356,205.38007,142.3299,-216.15622,202.81975,142.87865,-216.13835,225.78761,141.7062,-156.92065,201.18663,146.84285,-151.24005,219.26314,152.29335,-198.14244,209.80336,154.27126,-196.53143,252.17615,174.0319,-95.09006,191.50955,185.66383,-92.54098,271.93848,216.98022,-54.60076,188.47762,231.95142,-48.646576,287.59515,250.9786,-98.42728,186.2346,273.84442,-91.11837,294.4242,260.5207,-111.20946,182.6841,286.44202,-96.43794,291.28027,261.29172,-133.66261,185.90231,287.4702,-128.87938,286.72205,258.95883,-107.12994,191.20502,282.7961,-103.78594,258.73083,258.99707,0.42860308,222.96416,266.50427,-0.40082112,273.6775,335.97244,-22.317492,231.06892,347.97897,-23.172274,294.37946,405.89014,27.375101,235.25507,422.21103,29.677958,294.7109,413.9877,27.199953,238.9858,431.1352,30.147392,297.59763,431.6778,-56.348,230.84177,448.13004,-49.73079
block_start103.jpg,206.25108,104.114876,-482.59174,210.99484,94.417,-472.18304,214.79239,93.83835,-472.16644,218.65617,93.16095,-472.06113,200.35236,96.240234,-472.8756,196.61783,96.77751,-472.80368,192.89674,97.36029,-472.7245,225.92432,97.28514,-366.25345,189.84143,102.79875,-364.4582,215.4295,112.44058,-439.65704,201.53032,114.41087,-439.1917,263.3661,142.26068,-254.1121,174.41812,157.57932,-253.7194,292.72073,208.3261,-199.71188,175.56067,229.99818,-188.85573,313.03958,264.42908,-273.3434,172.09488,289.54294,-241.55992,321.76358,280.40533,-296.44882,167.24785,306.27438,-248.96078,315.12918,281.03802,-332.01474,170.46687,308.47748,-296.08115,308.74374,276.47742,-287.8182,177.92947,301.98114,-259.4254,268.74283,250.30896,1.134494,218.72832,259.33173,-1.1496953,286.8105,350.10513,-5.096543,231.28162,362.68787,-10.109762,300.36005,434.50317,127.17149,239.50972,454.11768,112.24547,297.5379,444.67096,132.91907,246.38202,465.83768,117.09935,311.7587,469.50623,17.177376,227.5554,492.35437,-2.3438785
block_start104.jpg,205.4925,104.08157,-514.1261,209.88461,94.38419,-501.78183,213.60168,93.68788,-501.7923,217.38885,92.89038,-501.66388,199.3782,96.61259,-502.40237,195.6926,97.31476,-502.31512,192.01761,98.066315,-502.2151,224.85153,96.66855,-388.86322,189.14676,103.64979,-384.30957,214.75891,112.570305,-468.67957,201.29553,115.03775,-467.35284,262.36264,141.70126,-267.34738,174.1406,158.03838,-268.64185,292.24738,209.34584,-226.92073,176.33577,231.90651,-218.96158,313.69742,265.05765,-299.77637,173.26384,290.63113,-280.3786,323.78308,280.41223,-324.43884,167.24445,307.50476,-293.24536,316.81982,281.2359,-360.86874,171.84108,309.33743,-339.69992,310.01245,277.04944,-314.98828,179.48387,302.89117,-298.44186,265.75104,246.19582,-3.9612386,215.95216,256.67966,3.9977212,286.37323,334.54822,-95.34611,229.2837,357.00647,-11.313719,299.46548,430.54733,16.840849,238.91458,452.37793,102.77522,295.91956,442.36853,19.976782,245.92696,465.3512,106.3304,311.85135,466.14395,-109.14911,227.1478,489.70673,-17.724382
block_start105.jpg,204.60817,106.000984,-432.2848,209.48247,95.188965,-422.8242,213.5951,94.448685,-422.84958,217.78506,93.60251,-422.8023,198.5131,97.180725,-419.8463,194.55997,97.752365,-419.77405,190.61185,98.38482,-419.7273,226.00723,97.47977,-326.34756,188.50319,103.619736,-306.1125,214.94884,114.066734,-393.211,200.06854,116.48468,-387.18283,265.6358,145.40862,-234.20847,175.31009,160.56076,-206.02136,295.82867,212.32759,-198.92075,177.17912,234.01578,-139.20845,313.5821,264.4029,-284.59705,173.13397,290.5471,-203.35704,320.6919,278.92694,-309.10385,170.1949,306.6248,-212.84317,315.66083,278.27237,-340.08783,171.4513,308.5008,-256.6894,309.91995,274.21542,-298.38293,178.84042,302.35446,-221.1586,271.61957,267.57385,-12.311161,221.92964,276.8422,12.394955,288.31335,365.12772,-9.42231,233.17258,375.10876,36.680424,306.36978,444.82788,128.95879,239.74225,455.3797,198.83237,307.60104,454.1055,135.48946,246.16797,465.97003,208.14331,309.93237,481.74728,18.21033,228.52771,491.33563,97.503494
block_start106.jpg,220.06868,139.91362,-169.93741,223.61305,132.64343,-163.77953,226.70395,131.95757,-163.72595,229.88628,131.18842,-163.6274,215.13869,134.66147,-162.28546,212.2509,135.3056,-162.24884,209.3918,135.9797,-162.24599,236.61203,134.33107,-105.67492,208.19833,140.60123,-97.56589,228.39793,146.11266,-146.61783,217.3751,148.58496,-144.1504,267.3838,170.0125,-53.131226,199.80016,183.11581,-58.211914,295.80615,214.58046,-32.35937,186.24318,234.15637,-37.325333,321.95673,253.37234,-90.27666,167.95956,283.58942,-83.21743,332.96173,264.51727,-100.28464,158.1758,298.13492,-84.46138,329.5498,266.08444,-124.49235,161.89525,299.1007,-116.04503,323.4968,263.90872,-100.33359,169.17955,294.65277,-96.16602,277.34732,268.22888,5.594587,236.78923,275.83478,-5.4676065,284.24228,356.28125,-10.053406,240.06612,369.30237,-37.94756,296.3658,437.83444,33.86767,237.16626,456.13675,-0.29607788,294.62073,448.5077,32.990562,239.77597,466.44757,-2.0762541,302.01706,464.53537,-43.636124,233.05664,484.58484,-85.41533
block_start107.jpg,219.51663,141.43607,-184.3569,222.89937,133.74042,-179.71423,225.9509,132.95406,-179.66061,229.10098,132.08174,-179.54518,214.58267,136.00688,-177.32454,211.78513,136.72223,-177.29857,209.01118,137.46701,-177.29541,236.21135,134.77614,-125.13735,208.32492,141.87257,-112.60575,228.1577,147.41023,-162.10251,217.3303,150.18907,-158.29042,268.50778,170.16971,-69.73326,200.81793,183.60703,-66.518715,299.63116,213.8714,-56.36728,183.59808,232.80481,-45.837982,329.4903,251.46025,-125.175,161.21143,280.56583,-97.64419,341.7809,261.60635,-137.7172,150.09293,294.9631,-100.37812,338.6522,263.22003,-162.88664,153.8945,295.14847,-132.55042,332.10907,261.49976,-136.21602,161.33757,290.803,-111.26451,277.9311,269.6037,1.0682768,237.32713,277.0191,-0.93881226,284.61783,356.93222,-19.153975,240.15332,369.666,-35.91051,298.53467,438.99234,19.871777,238.20615,456.87103,-3.3142712,298.0408,449.59314,17.962961,241.82965,467.61224,-5.7130003,300.94913,465.5867,-63.035625,229.55612,484.54758,-89.285675
